Škudelini;Buje;Istarska županija
Škuljari;Buzet;Istarska županija
Škvaranska;Raša;Istarska županija
Šlivnjak;Slunj;Karlovačka županija
Šljivoševci;Magadenovac;Osječko-baranjska županija
Šljivovac;Gvozd;Sisačko-moslavačka županija
Šmrika;Kraljevica;Primorsko-goranska županija
Šnjegavić;Brestovac;Požeško-slavonska županija
Šodolovci;Šodolovci;Osječko-baranjska županija
Šopot;Benkovac;Zadarska županija
Šopron;Kalnik;Koprivničko-križevačka županija
Šorgi;Oprtalj;Istarska županija
Šorići;Kanfanar;Istarska županija
Špadići;Poreč;Istarska županija
Španat;Sopje;Virovitičko-podravska županija
Španovica;Pakrac;Požeško-slavonska županija
Špehari;Bosiljevo;Karlovačka županija
Špičkovina;Zabok;Krapinsko-zagorska županija
Špigelski Breg;Jastrebarsko;Zagrebačka županija
Špiranec;Križevci;Koprivničko-križevačka županija
Špišić Bukovica;Špišić Bukovica;Virovitičko-podravska županija
Štaglinec;Koprivnica;Koprivničko-križevačka županija
Štakorovec;Brckovljani;Zagrebačka županija
Štakorovica;Vojnić;Karlovačka županija
Štedrica;Dubrovačko primorje;Dubrovačko-neretvanska županija
Štefanci;Vrbovsko;Primorsko-goranska županija
Štefanec;Trnovec Bartolovečki;Varaždinska županija
Štefanec;Mala Subotica;Međimurska županija
Štefanje;Štefanje;Bjelovarsko-bilogorska županija
Šterna;Grožnjan;Istarska županija
Štifanići;Poreč;Istarska županija
Štikada;Lovinac;Ličko-senjska županija
Štikovo;Drniš;Šibensko-kninska županija
Štinjan;Pula;Istarska županija
Štirkovac;Barilović;Karlovačka županija
Štitar;Štitar;Vukovarsko-srijemska županija
Štitnjak;Požega;Požeško-slavonska županija
Štivica;Staro Petrovo Selo;Brodsko-posavska županija
Štokovci;Svetvinčenat;Istarska županija
Štrigova;Štrigova;Međimurska županija
Štrigovec;Gornja Rijeka;Koprivničko-križevačka županija
Štrmac;Sveta Nedelja;Istarska županija
Štrped;Buzet;Istarska županija
Štrucljevo;Sveti Križ Začretje;Krapinsko-zagorska županija
Štrukovec;Mursko Središće;Međimurska županija
Štuparje;Petrovsko;Krapinsko-zagorska županija
Štuti;Višnjan;Istarska županija
Šulinec;Sveti Ivan Zelina;Zagrebačka županija
Šumanovci;Kutjevo;Požeško-slavonska županija
Šumarina;Beli Manastir;Osječko-baranjska županija
Šumber;Sveta Nedelja;Istarska županija
Šumećani;Ivanić-Grad;Zagrebačka županija
Šumeće;Bebrina;Brodsko-posavska županija
Šumeđe;Orahovica;Virovitičko-podravska županija
Šumet;Dubrovnik;Dubrovačko-neretvanska županija
Šumet;Proložac;Splitsko-dalmatinska županija
Šumetlica;Cernik;Brodsko-posavska županija
Šuplja Lipa;Končanica;Bjelovarsko-bilogorska županija
Šurdovec;Sveti Ivan Zelina;Zagrebačka županija
Šušelj Brijeg;Krapina;Krapinsko-zagorska županija
Šušnjari;Križ;Zagrebačka županija
Šušnjari;Brestovac;Požeško-slavonska županija
Šušnjevci;Bukovlje;Brodsko-posavska županija
Šušnjevica;Kršan;Istarska županija
Šušnjići;Poreč;Istarska županija
Švajcarnica;Darda;Osječko-baranjska županija
Švaljkovec;Sveti Križ Začretje;Krapinsko-zagorska županija
Švica;Otočac;Ličko-senjska županija
Švrakarica;Dvor;Sisačko-moslavačka županija
Taborište;Petrinja;Sisačko-moslavačka županija
Tadini;Kaštelir-Labinci;Istarska županija
Tanac;Jasenovac;Sisačko-moslavačka županija
Tar;Tar-Vabriga;Istarska županija
Tarno;Ivanić-Grad;Zagrebačka županija
Tatar Varoš;Cetingrad;Karlovačka županija
Tatinica;Mljet;Dubrovačko-neretvanska županija
Tedrovec;Brckovljani;Zagrebačka županija
Tekić;Jakšić;Požeško-slavonska županija
Temovec;Sveti Križ Začretje;Krapinsko-zagorska županija
Tenja;Osijek;Osječko-baranjska županija
Teodorovac;Đurđenovac;Osječko-baranjska županija
Tepljuh;Drniš;Šibensko-kninska županija
Terezino Polje;Lukač;Virovitičko-podravska županija
Tiborjanci;Belišće;Osječko-baranjska županija
Tići;Vrbovsko;Primorsko-goranska županija
Tihočaj;Jastrebarsko;Zagrebačka županija
Tijarica;Trilj;Splitsko-dalmatinska županija
Tikveš;Bilje;Osječko-baranjska županija
Timarci;Sunja;Sisačko-moslavačka županija
Tinj;Benkovac;Zadarska županija
Tinjan;Tinjan;Istarska županija
Tisanić Jarek;Zabok;Krapinsko-zagorska županija
Tisno;Tisno;Šibensko-kninska županija
Tisovac;Pakrac;Požeško-slavonska županija
Tisovac;Staro Petrovo Selo;Brodsko-posavska županija
Tisovac Žumberački;Samobor;Zagrebačka županija
Tišina Erdedska;Martinska Ves;Sisačko-moslavačka županija
Tišina Kaptolska;Martinska Ves;Sisačko-moslavačka županija
Tiškovac Lički;Gračac;Zadarska županija
Tkalci;Krapina;Krapinsko-zagorska županija
Tkalec;Breznica;Varaždinska županija
Tkon;Tkon;Zadarska županija
Tociljevac;Nova Rača;Bjelovarsko-bilogorska županija
Točak;Slunj;Karlovačka županija
Točak Perjasički;Barilović;Karlovačka županija
Točionik;Dubrovačko primorje;Dubrovačko-neretvanska županija
Tolić;Udbina;Ličko-senjska županija
Tomaš;Bjelovar;Bjelovarsko-bilogorska županija
Tomašanci;Gorjani;Osječko-baranjska županija
Tomaševci;Žumberak;Zagrebačka županija
Tomaševec;Sveti Ivan Zelina;Zagrebačka županija
Tomaševec;Klanjec;Krapinsko-zagorska županija
Tomaševec Biškupečki;Sveti Ilija;Varaždinska županija
Tomašica;Garešnica;Bjelovarsko-bilogorska županija
Tomašići;Generalski Stol;Karlovačka županija
Tomašnica;Ozalj;Karlovačka županija
Tomica;Podcrkavlje;Brodsko-posavska županija
Tomići;Vrbovsko;Primorsko-goranska županija
Tomingaj;Gračac;Zadarska županija
Tominovac;Kutjevo;Požeško-slavonska županija
Tomislavovac;Ston;Dubrovačko-neretvanska županija
Tomišići;Žminj;Istarska županija
Tompojevci;Tompojevci;Vukovarsko-srijemska županija
Tončići;Netretić;Karlovačka županija
Topid;Raša;Istarska županija
Toplice;Jastrebarsko;Zagrebačka županija
Topličica;Budinščina;Krapinsko-zagorska županija
Topličica;Novi Marof;Varaždinska županija
Topoline;Koška;Osječko-baranjska županija
Topolo;Dubrovačko primorje;Dubrovačko-neretvanska županija
Topolovac;Sisak;Sisačko-moslavačka županija
Topolovec;Vrbovec;Zagrebačka županija
Topolovec Pisarovinski;Pisarovina;Zagrebačka županija
Topolovica;Veliki Grđevac;Bjelovarsko-bilogorska županija
Topolovica;Vrbovsko;Primorsko-goranska županija
Topolje;Ivanić-Grad;Zagrebačka županija
Topolje;Draž;Osječko-baranjska županija
Topusko;Topusko;Sisačko-moslavačka županija
Toranj;Pakrac;Požeško-slavonska županija
Toranj;Velika;Požeško-slavonska županija
Torčec;Drnje;Koprivničko-križevačka županija
Tordinci;Tordinci;Vukovarsko-srijemska županija
Torjanci;Petlovac;Osječko-baranjska županija
Torovi;Vir;Zadarska županija
Totovec;Čakovec;Međimurska županija
Tounj;Tounj;Karlovačka županija
Tovarnik;Tovarnik;Vukovarsko-srijemska županija
Trakošćan;Bednja;Varaždinska županija
Trapari;Pleternica;Požeško-slavonska županija
Trbounje;Drniš;Šibensko-kninska županija
Trebež;Jasenovac;Sisačko-moslavačka županija
Trebovec;Ivanić-Grad;Zagrebačka županija
Treglava;Grubišno Polje;Bjelovarsko-bilogorska županija
Trema;Sveti Ivan Žabno;Koprivničko-križevačka županija
Tremušnjak;Petrinja;Sisačko-moslavačka županija
Trenkovo;Velika;Požeško-slavonska županija
Trepča;Gvozd;Sisačko-moslavačka županija
Trešćerovac;Ozalj;Karlovačka županija
Treštanovci;Jakšić;Požeško-slavonska županija
Trg;Ozalj;Karlovačka županija
Trget;Raša;Istarska županija
Trgetari;Raša;Istarska županija
Trgovi;Dvor;Sisačko-moslavačka županija
Trgovišće;Hrašćina;Krapinsko-zagorska županija
Tribalj;Vinodolska općina;Primorsko-goranska županija
Triban;Buje;Istarska županija
Tribanj;Starigrad;Zadarska županija
Tribulje;Dobrinj;Primorsko-goranska županija
Tribunj;Tribunj;Šibensko-kninska županija
Trilj;Trilj;Splitsko-dalmatinska županija
Trinajstići;Kastav;Primorsko-goranska županija
Trn;Slivno;Dubrovačko-neretvanska županija
Trnakovac;Okučani;Brodsko-posavska županija
Trnava;Gornji Bogićevci;Brodsko-posavska županija
Trnava;Trnava;Osječko-baranjska županija
Trnava Cabunska;Suhopolje;Virovitičko-podravska županija
Trnavac;Plitvička jezera;Ličko-senjska županija
Trnbusi;Omiš;Splitsko-dalmatinska županija
Trnova;Dubrovačko primorje;Dubrovačko-neretvanska županija
Trnovac;Gospić;Ličko-senjska županija
Trnovac;Velika;Požeško-slavonska županija
Trnovac Glinski;Glina;Sisačko-moslavačka županija
Trnovac Sokolovački;Sokolovac;Koprivničko-križevačka županija
Trnovec;Trnovec Bartolovečki;Varaždinska županija
Trnovec;Nedelišće;Međimurska županija
Trnovec Desinićki;Desinić;Krapinsko-zagorska županija
Trnovi;Cetingrad;Karlovačka županija
Trnovica;Jelenje;Primorsko-goranska županija
Trnovica;Dubrovačko primorje;Dubrovačko-neretvanska županija
Trnovitički Popovac;Garešnica;Bjelovarsko-bilogorska županija
Trnovo;Generalski Stol;Karlovačka županija
Trnjani;Garčin;Brodsko-posavska županija
Trnjanski Kuti;Oprisavci;Brodsko-posavska županija
Trnje;Velika Gorica;Zagrebačka županija
Trogir;Trogir;Splitsko-dalmatinska županija
Trojeglava;Dežanovac;Bjelovarsko-bilogorska županija
Trojstveni Markovac;Bjelovar;Bjelovarsko-bilogorska županija
Trojvrh;Josipdol;Karlovačka županija
Trolokve;Prgomet;Splitsko-dalmatinska županija
Trombal;Vižinada;Istarska županija
Tropeti;Čabar;Primorsko-goranska županija
Trošmarija;Ogulin;Karlovačka županija
Trpanj;Trpanj;Dubrovačko-neretvanska županija
Trpinja;Trpinja;Vukovarsko-srijemska županija
Trstenik;Marija Gorica;Zagrebačka županija
Trstenik;Lanišće;Istarska županija
Trstenik;Orebić;Dubrovačko-neretvanska županija
Trstenik Nartski;Rugvica;Zagrebačka županija
Trsteno;Tuhelj;Krapinsko-zagorska županija
Trsteno;Dubrovnik;Dubrovačko-neretvanska županija
Tršće;Čabar;Primorsko-goranska županija
Trški Lazi;Skrad;Primorsko-goranska županija
Trški Vrh;Krapina;Krapinsko-zagorska županija
Trtnik Glinski;Glina;Sisačko-moslavačka županija
Trupinjak;Krnjak;Karlovačka županija
Trviž;Pazin;Istarska županija
Tržić;Klinča Sela;Zagrebačka županija
Tržić Primišljanski;Slunj;Karlovačka županija
Tržić Tounjski;Tounj;Karlovačka županija
Tučenik;Gradec;Zagrebačka županija
Tučepi;Tučepi;Splitsko-dalmatinska županija
Tugare;Omiš;Splitsko-dalmatinska županija
Tugonica;Marija Bistrica;Krapinsko-zagorska županija
Tuhelj;Tuhelj;Krapinsko-zagorska županija
Tuheljske Toplice;Tuhelj;Krapinsko-zagorska županija
Tuhovec;Varaždinske Toplice;Varaždinska županija
Tuk;Rovišće;Bjelovarsko-bilogorska županija
Tuk;Vrbovsko;Primorsko-goranska županija
Tuk Bjelopoljski;Plitvička jezera;Ličko-senjska županija
Tuk Mrkopaljski;Mrkopalj;Primorsko-goranska županija
Tuk Vojni;Mrkopalj;Primorsko-goranska županija
Tuliševica;Lovran;Primorsko-goranska županija
Tulnik;Pleternica;Požeško-slavonska županija
Tupčina;Žumberak;Zagrebačka županija
Tupkovec;Gornji Mihaljevec;Međimurska županija
Tupljak;Pićan;Istarska županija
Turanovac;Lukač;Virovitičko-podravska županija
Turanj;Sveti Filip i Jakov;Zadarska županija
Turčenica;Glina;Sisačko-moslavačka županija
Turčević Polje;Grubišno Polje;Bjelovarsko-bilogorska županija
Turčić;Malinska-Dubašnica;Primorsko-goranska županija
Turčin;Gornji Kneginec;Varaždinska županija
Turčišće;Domašinec;Međimurska županija
Turjaci;Sinj;Splitsko-dalmatinska županija
Turjanski;Vrhovine;Ličko-senjska županija
Turke;Delnice;Primorsko-goranska županija
Turkovčina;Bedenica;Zagrebačka županija
Turkovići Ogulinski;Ogulin;Karlovačka županija
Turnašica;Pitomača;Virovitičko-podravska županija
Turnić;Požega;Požeško-slavonska županija
Turnišće;Konjščina;Krapinsko-zagorska županija
Turnišće Desinićko;Desinić;Krapinsko-zagorska županija
Turnišće Klanječko;Veliko Trgovišće;Krapinsko-zagorska županija
Turnovo;Desinić;Krapinsko-zagorska županija
Turopolje;Velika Gorica;Zagrebačka županija
Tusti Vrh;Skrad;Primorsko-goranska županija
Tušilović;Karlovac;Karlovačka županija
Tuškani;Karlovac;Karlovačka županija
Tuštevac;Slivno;Dubrovačko-neretvanska županija
Tužno;Vidovec;Varaždinska županija
Tvrda Reka;Kapela;Bjelovarsko-bilogorska županija
Tvrđavica;Osijek;Osječko-baranjska županija
Uble;Lastovo;Dubrovačko-neretvanska županija
Udbina;Udbina;Ličko-senjska županija
Udbinja;Karlovac;Karlovačka županija
Udetin;Dvor;Sisačko-moslavačka županija
Udovičić;Otok;Splitsko-dalmatinska županija
Ugarci;Požega;Požeško-slavonska županija
Ugljan;Preko;Zadarska županija
Ugljane;Trilj;Splitsko-dalmatinska županija
Uglješ;Darda;Osječko-baranjska županija
Ugrini;Buzet;Istarska županija
Uljanički Brijeg;Garešnica;Bjelovarsko-bilogorska županija
Uljanik;Garešnica;Bjelovarsko-bilogorska županija
Umag;Umag;Istarska županija
Umčani;Vrgorac;Splitsko-dalmatinska županija
Umetić;Donji Kukuruzari;Sisačko-moslavačka županija
Umljanović;Ružić;Šibensko-kninska županija
Umol;Bosiljevo;Karlovačka županija
Unčani;Dvor;Sisačko-moslavačka županija
Unešić;Unešić;Šibensko-kninska županija
Unije;Mali Lošinj;Primorsko-goranska županija
Uskoci;Stara Gradiška;Brodsko-posavska županija
Uskoplje;Konavle;Dubrovačko-neretvanska županija
Ustrine;Mali Lošinj;Primorsko-goranska županija
Uštica;Jasenovac;Sisačko-moslavačka županija
Utinja;Karlovac;Karlovačka županija
Utinja Vrelo;Vojnić;Karlovačka županija
Utiskani;Ivanska;Bjelovarsko-bilogorska županija
Utolica;Hrvatska Kostajnica;Sisačko-moslavačka županija
Uzdolje;Biskupija;Šibensko-kninska županija
Vabriga;Tar-Vabriga;Istarska županija
Vačani;Skradin;Šibensko-kninska županija
Vadalj;Primošten;Šibensko-kninska županija
Vadediji;Žminj;Istarska županija
Vadina;Luka;Zagrebačka županija
Vadreš;Barban;Istarska županija
Vaganac;Gospić;Ličko-senjska županija
Vagovina;Čazma;Bjelovarsko-bilogorska županija
Vajin Vrh;Josipdol;Karlovačka županija
Valbandon;Fažana;Istarska županija
Valenovac;Feričanci;Osječko-baranjska županija
Valentići;Kaštelir-Labinci;Istarska županija
Valentinovo;Pregrada;Krapinsko-zagorska županija
Valetić;Rakovec;Zagrebačka županija
Valica;Umag;Istarska županija
Valići;Jelenje;Primorsko-goranska županija
Valkarin;Poreč;Istarska županija
Valpovo;Valpovo;Osječko-baranjska županija
Valtura;Ližnjan;Istarska županija
Valun;Cres;Primorsko-goranska županija
Vanići;Dvor;Sisačko-moslavačka županija
Vantačići;Malinska-Dubašnica;Primorsko-goranska županija
Varaštovac;Ozalj;Karlovačka županija
Varaždin;Varaždin;Varaždinska županija
Varaždin Breg;Gornji Kneginec;Varaždinska županija
Varaždinske Toplice;Varaždinske Toplice;Varaždinska županija
Vardarac;Bilje;Osječko-baranjska županija
Vardica;Umag;Istarska županija
Varivode;Kistanje;Šibensko-kninska županija
Varoš Bosiljevska;Bosiljevo;Karlovačka županija
Varož;Barban;Istarska županija
Vasine Laze;Požega;Požeško-slavonska županija
Vaška;Sopje;Virovitičko-podravska županija
Važminec;Cres;Primorsko-goranska županija
Većeslavec;Križevci;Koprivničko-križevačka županija
Vedašić;Udbina;Ličko-senjska županija
Vedrine;Trilj;Splitsko-dalmatinska županija
Vedro Polje;Sunja;Sisačko-moslavačka županija
Vejaki;Višnjan;Istarska županija
Vela Luka;Vela Luka;Dubrovačko-neretvanska županija
Vela Traba;Pazin;Istarska županija
Vela Učka;Opatija;Primorsko-goranska županija
Vela Voda;Delnice;Primorsko-goranska županija
Vele Drage;Brod Moravice;Primorsko-goranska županija
Vele Mune;Matulji;Primorsko-goranska županija
Vele Srakane;Mali Lošinj;Primorsko-goranska županija
Veleniki;Poreč;Istarska županija
Veleševec;Orle;Zagrebačka županija
Veleškovec;Zlatar Bistrica;Krapinsko-zagorska županija
Veli Brgud;Matulji;Primorsko-goranska županija
Veli Dol;Kraljevica;Primorsko-goranska županija
Veli Golji;Sveta Nedelja;Istarska županija
Veli Iž;Zadar;Zadarska županija
Veli Lošinj;Mali Lošinj;Primorsko-goranska županija
Veli Maj;Poreč;Istarska županija
Veli Mlin;Buje;Istarska županija
Veli Mlun;Buzet;Istarska županija
Veli Rat;Sali;Zadarska županija
Veli Turini;Sveta Nedelja;Istarska županija
Velić;Trilj;Splitsko-dalmatinska županija
Velići;Vižinada;Istarska županija
Velika;Velika;Požeško-slavonska županija
Velika Babina Gora;Đulovac;Bjelovarsko-bilogorska županija
Velika Barna;Grubišno Polje;Bjelovarsko-bilogorska županija
Velika Branjska;Sokolovac;Koprivničko-križevačka županija
Velika Bršljanica;Garešnica;Bjelovarsko-bilogorska županija
Velika Buna;Velika Gorica;Zagrebačka županija
Velika Crkvina;Krnjak;Karlovačka županija
Velika Črešnjevica;Pitomača;Virovitičko-podravska županija
Velika Dapčevica;Grubišno Polje;Bjelovarsko-bilogorska županija
Velika Erpenja;Veliko Trgovišće;Krapinsko-zagorska županija
Velika Glava;Skradin;Šibensko-kninska županija
Velika Gora;Sveti Ivan Zelina;Zagrebačka županija
Velika Gora;Pregrada;Krapinsko-zagorska županija
Velika Gorica;Velika Gorica;Zagrebačka županija
Velika Gradusa;Sunja;Sisačko-moslavačka županija
Velika Horvatska;Desinić;Krapinsko-zagorska županija
Velika Hrastilnica;Križ;Zagrebačka županija
Velika Jamnička;Pisarovina;Zagrebačka županija
Velika Jasenovača;Grubišno Polje;Bjelovarsko-bilogorska županija
Velika Jazbina;Samobor;Zagrebačka županija
Velika Klisa;Đulovac;Bjelovarsko-bilogorska županija
Velika Kopanica;Velika Kopanica;Brodsko-posavska županija
Velika Kosnica;Velika Gorica;Zagrebačka županija
Velika Lešnica;Delnice;Primorsko-goranska županija
Velika Loza;Mljet;Dubrovačko-neretvanska županija
Velika Ludina;Velika Ludina;Sisačko-moslavačka županija
Velika Maslenjača;Đulovac;Bjelovarsko-bilogorska županija
Velika Milešina;Muć;Splitsko-dalmatinska županija
Velika Mlaka;Velika Gorica;Zagrebačka županija
Velika Mlinska;Velika Trnovitica;Bjelovarsko-bilogorska županija
Velika Mučna;Sokolovac;Koprivničko-križevačka županija
Velika Ostrna;Dugo Selo;Zagrebačka županija
Velika Paka;Žakanje;Karlovačka županija
Velika Peratovica;Grubišno Polje;Bjelovarsko-bilogorska županija
Velika Petrovagorska;Lobor;Krapinsko-zagorska županija
Velika Pisanica;Velika Pisanica;Bjelovarsko-bilogorska županija
Velika Plana;Gospić;Ličko-senjska županija
Velika Popina;Gračac;Zadarska županija
Velika Rakovica;Samobor;Zagrebačka županija
Velika Rasinjica;Rasinja;Koprivničko-križevačka županija
Velika Solina;Glina;Sisačko-moslavačka županija
Velika Trapinska;Suhopolje;Virovitičko-podravska županija
Velika Trnava;Hercegovac;Bjelovarsko-bilogorska županija
Velika Trnovitica;Velika Trnovitica;Bjelovarsko-bilogorska županija
Velika Ves;Krapina;Krapinsko-zagorska županija
Velika Veternička;Novi Golubovec;Krapinsko-zagorska županija
Velika Vranovina;Topusko;Sisačko-moslavačka županija
Velike Brisnice;Senj;Ličko-senjska županija
Velike Sesvete;Križevci;Koprivničko-križevačka županija
Veliki Banovac;Pakrac;Požeško-slavonska županija
Veliki Bastaji;Đulovac;Bjelovarsko-bilogorska županija
Veliki Bilač;Čaglin;Požeško-slavonska županija
Veliki Botinovac;Sokolovac;Koprivničko-križevačka županija
Veliki Brezovec;Gradec;Zagrebačka županija
Veliki Bročanac;Klis;Splitsko-dalmatinska županija
Veliki Budići;Pakrac;Požeško-slavonska županija
Veliki Bukovec;Mače;Krapinsko-zagorska županija
Veliki Bukovec;Veliki Bukovec;Varaždinska županija
Veliki Erjavec;Ozalj;Karlovačka županija
Veliki Gorenec;Bednja;Varaždinska županija
Veliki Grabičani;Rasinja;Koprivničko-križevačka županija
Veliki Gradac;Glina;Sisačko-moslavačka županija
Veliki Grđevac;Veliki Grđevac;Bjelovarsko-bilogorska županija
Veliki Jadrč;Vrbovsko;Primorsko-goranska županija
Veliki Komor;Mače;Krapinsko-zagorska županija
Veliki Kozinac;Barilović;Karlovačka županija
Veliki Lipovec;Samobor;Zagrebačka županija
Veliki Lovrečan;Cestica;Varaždinska županija
Veliki Miletinac;Đulovac;Bjelovarsko-bilogorska županija
Veliki Modruš Potok;Netretić;Karlovačka županija
Veliki Obljaj;Glina;Sisačko-moslavačka županija
Veliki Otok;Legrad;Koprivničko-križevačka županija
Veliki Pašijan;Garešnica;Bjelovarsko-bilogorska županija
Veliki Poganac;Rasinja;Koprivničko-križevačka županija
Veliki Potočec;Križevci;Koprivničko-križevačka županija
Veliki Prokop;Garešnica;Bjelovarsko-bilogorska županija
Veliki Prolog;Vrgorac;Splitsko-dalmatinska županija
Veliki Rastovac;Crnac;Virovitičko-podravska županija
Veliki Raven;Križevci;Koprivničko-križevačka županija
Veliki Šušnjar;Petrinja;Sisačko-moslavačka županija
Veliki Vareški;Marčana;Istarska županija
Veliki Vrh;Žumberak;Zagrebačka županija
Veliki Vrh Kamanjski;Kamanje;Karlovačka županija
Veliki Zdenci;Grubišno Polje;Bjelovarsko-bilogorska županija
Veliki Žitnik;Gospić;Ličko-senjska županija
Veliko Brdo;Makarska;Splitsko-dalmatinska županija
Veliko Korenovo;Bjelovar;Bjelovarsko-bilogorska županija
Veliko Krčevo;Majur;Sisačko-moslavačka županija
Veliko Polje;Zagreb;Grad Zagreb
Veliko Polje;Lukač;Virovitičko-podravska županija
Veliko Selce;Skrad;Primorsko-goranska županija
Veliko Svinjičko;Sisak;Sisačko-moslavačka županija
Veliko Trgovišće;Veliko Trgovišće;Krapinsko-zagorska županija
Veliko Trojstvo;Veliko Trojstvo;Bjelovarsko-bilogorska županija
Veliko Vukovje;Garešnica;Bjelovarsko-bilogorska županija
Velim;Stankovci;Zadarska županija
Velimirovac;Našice;Osječko-baranjska županija
Velinci;Kumrovec;Krapinsko-zagorska županija
Veliškovci;Belišće;Osječko-baranjska županija
Velo Grablje;Hvar;Splitsko-dalmatinska županija
Velušić;Drniš;Šibensko-kninska županija
Veljaki;Kršan;Istarska županija
Veljun;Slunj;Karlovačka županija
Veljun Primorski;Senj;Ličko-senjska županija
Veljunska Glina;Slunj;Karlovačka županija
Veljunski Ponorac;Slunj;Karlovačka županija
Venac Mrežnički;Duga Resa;Karlovačka županija
Venje;Kutjevo;Požeško-slavonska županija
Veprinac;Opatija;Primorsko-goranska županija
Vera;Trpinja;Vukovarsko-srijemska županija
Verunić;Sali;Zadarska županija
Vesela;Pleternica;Požeško-slavonska županija
Veselići;Ribnik;Karlovačka županija
Veternica;Novi Golubovec;Krapinsko-zagorska županija
Vetovo;Kutjevo;Požeško-slavonska županija
Vezac;Primošten;Šibensko-kninska županija
Vezišće;Križ;Zagrebačka županija
Viča Sela;Krapinske Toplice;Krapinsko-zagorska županija
Vid;Metković;Dubrovačko-neretvanska županija
Vidalići;Novalja;Ličko-senjska županija
Videkić Selo;Slunj;Karlovačka županija
Vidonje;Zažablje;Dubrovačko-neretvanska županija
Vidovac Cesarički;Karlobag;Ličko-senjska županija
Vidovci;Požega;Požeško-slavonska županija
Vidovec;Vidovec;Varaždinska županija
Vidovec Krapinski;Krapina;Krapinsko-zagorska županija
Vidovec Petrovski;Krapina;Krapinsko-zagorska županija
Vidovići;Cres;Primorsko-goranska županija
Vidrenjak;Velika Ludina;Sisačko-moslavačka županija
Vidulini;Žminj;Istarska županija
Viganj;Orebić;Dubrovačko-neretvanska županija
Vijenac Barilovićki;Barilović;Karlovačka županija
Vilanci;Veliko Trgovišće;Krapinsko-zagorska županija
Vilanija;Umag;Istarska županija
Viletinec;Lepoglava;Varaždinska županija
Vilić Selo;Brestovac;Požeško-slavonska županija
Viljevo;Viljevo;Osječko-baranjska županija
Vina;Vrgorac;Splitsko-dalmatinska županija
Vinagora;Pregrada;Krapinsko-zagorska županija
Vinalić;Vrlika;Splitsko-dalmatinska županija
Vinarec;Sveti Petar Orehovec;Koprivničko-križevačka županija
Vinež;Labin;Istarska županija
Vini Vrh;Ozalj;Karlovačka županija
Vinica;Vinica;Varaždinska županija
Vinica Breg;Vinica;Varaždinska županija
Vinično;Visoko;Varaždinska županija
Vinine;Trilj;Splitsko-dalmatinska županija
Vinipotok;Lobor;Krapinsko-zagorska županija
Vinišće;Marina;Splitsko-dalmatinska županija
Vinkovački Banovci;Nijemci;Vukovarsko-srijemska županija
Vinkovci;Vinkovci;Vukovarsko-srijemska županija
Vinkovec;Preseka;Zagrebačka županija
Vinogradci;Belišće;Osječko-baranjska županija
Vinogradi Ludbreški;Ludbreg;Varaždinska županija
Vinovac;Marina;Splitsko-dalmatinska županija
Vinski Vrh;Netretić;Karlovačka županija
Vinterovec;Gornja Stubica;Krapinsko-zagorska županija
Vinjerac;Posedarje;Zadarska županija
Vir;Vir;Zadarska županija
Virje;Virje;Koprivničko-križevačka županija
Virje Križovljansko;Cestica;Varaždinska županija
Virovitica;Virovitica;Virovitičko-podravska županija
Vis;Vis;Splitsko-dalmatinska županija
Visočane;Poličnik;Zadarska županija
Visočani;Dubrovačko primorje;Dubrovačko-neretvanska županija
Visoće;Žumberak;Zagrebačka županija
Visoka;Unešić;Šibensko-kninska županija
Visoka Greda;Vrbje;Brodsko-posavska županija
Visoko;Visoko;Varaždinska županija
Visovi;Kapela;Bjelovarsko-bilogorska županija
Visuć;Udbina;Ličko-senjska županija
Višći Vrh;Žumberak;Zagrebačka županija
Viškovci;Pleternica;Požeško-slavonska županija
Viškovci;Viškovci;Osječko-baranjska županija
Viškovići;Raša;Istarska županija
Viškovo;Viškovo;Primorsko-goranska županija
Višnjan;Višnjan;Istarska županija
Višnjevac;Veliko Trojstvo;Bjelovarsko-bilogorska županija
Višnjevac;Osijek;Osječko-baranjska županija
Višnjevec;Pregrada;Krapinsko-zagorska županija
Višnjevec Podvrški;Samobor;Zagrebačka županija
Višnjica;Vrgorac;Splitsko-dalmatinska županija
Višnjica;Sopje;Virovitičko-podravska županija
Višnjica Uštička;Jasenovac;Sisačko-moslavačka županija
Vitaljina;Konavle;Dubrovačko-neretvanska županija
Vitešinec;Ivanec;Varaždinska županija
Vitunj;Ogulin;Karlovačka županija
Vivodina;Ozalj;Karlovačka županija
Vižanovec;Zlatar;Krapinsko-zagorska županija
Vižinada;Vižinada;Istarska županija
Vižintini;Oprtalj;Istarska županija
Vižintini Vrhi;Oprtalj;Istarska županija
Vižovlje;Veliko Trgovišće;Krapinsko-zagorska županija
Vladimirovac;Gradina;Virovitičko-podravska županija
Vladislavci;Vladislavci;Osječko-baranjska županija
Vladisovo;Staro Petrovo Selo;Brodsko-posavska županija
Vlahović;Glina;Sisačko-moslavačka županija
Vlaislav;Novigrad Podravski;Koprivničko-križevačka županija
Vlaka;Vrgorac;Splitsko-dalmatinska županija
Vlaka;Slivno;Dubrovačko-neretvanska županija
Vlašić Brdo;Žumberak;Zagrebačka županija
Vlašići;Pag;Zadarska županija
Vlaškovec;Jastrebarsko;Zagrebačka županija
Vlatkovac;Čaglin;Požeško-slavonska županija
